close_loans_cnt,federal_district_nm,TraderKey,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,age,gender,bad_flag,diff_loans,First loan year,Rep loan year,First loan month,Rep loan month
0.0,6,22,0,0,0,1,0,0,2.0,600.5436816987657,32.0,0,0,75,2015,2015,8,11
0.0,3,25,0,0,1,0,0,0,1.0,497.8119902608609,28.0,0,0,45,2016,2016,8,9
1.0,2,22,0,0,3,1,0,0,4.0,600.5436816987657,33.0,0,0,140,2015,2016,9,1
1.0,4,6,0,0,3,0,0,0,3.0,557.6140817994885,21.0,0,0,309,2015,2016,8,7
1.0,2,6,0,0,7,1,0,0,8.0,578.9646830139126,19.0,0,1,251,2015,2016,7,4
2.0,6,7,0,0,1,5,0,0,6.0,600.7675143043672,58.0,1,0,299,2016,2016,1,11
0.0,3,6,0,0,2,0,0,0,2.0,632.9521775533601,36.0,0,0,69,2015,2015,9,11
0.0,2,6,0,0,1,0,0,0,1.0,510.01857655915495,31.0,1,1,31,2015,2015,11,12
0.0,1,6,0,0,2,0,0,0,2.0,470.1650349483844,29.0,0,0,69,2015,2015,10,12
1.0,3,6,0,0,0,7,0,0,7.0,552.3827665914015,31.0,0,0,212,2016,2016,3,10
0.0,0,6,0,0,4,0,0,0,4.0,587.4284003526782,24.0,0,0,128,2015,2015,8,12
1.0,3,6,0,0,5,0,0,0,5.0,555.9769274203359,20.0,1,0,179,2016,2016,4,10
1.0,2,16,0,0,3,0,0,0,3.0,555.179040981675,34.0,0,0,225,2015,2016,9,4
1.0,2,6,0,2,3,0,0,0,4.0,573.642617593669,30.0,0,0,150,2016,2016,2,7
0.0,6,7,0,0,1,0,0,0,1.0,482.9377424902992,34.0,0,0,59,2016,2016,2,4
2.0,3,6,0,0,9,0,0,0,7.0,594.7021802514794,21.0,0,0,234,2015,2016,8,4
0.0,3,26,0,0,0,1,0,0,1.0,587.4284003526782,29.0,0,0,31,2016,2016,5,6
1.0,4,12,0,0,6,3,0,0,8.0,576.5501823685315,26.0,1,0,270,2015,2016,8,5
1.0,3,12,0,0,6,1,0,0,6.0,637.333665677461,36.0,0,1,221,2015,2015,4,11
0.0,3,6,0,0,2,0,0,0,2.0,494.38236688422006,59.0,0,0,84,2015,2015,3,6
0.0,5,12,0,0,0,2,0,0,2.0,634.3876080519926,33.0,0,0,74,2016,2016,7,10
1.0,3,26,0,0,5,0,0,0,3.0,632.9521775533601,45.0,0,0,125,2016,2016,2,6
1.0,3,38,0,0,6,0,0,0,6.0,520.4069589676657,28.0,1,0,302,2015,2016,11,9
1.0,3,25,0,0,9,0,0,0,9.0,464.78743340469634,48.0,0,1,279,2015,2016,11,8
1.0,6,6,0,0,5,0,0,0,6.0,623.7119556902528,25.0,0,0,198,2015,2016,8,3
0.0,2,26,0,2,0,0,0,0,2.0,618.2204240524505,41.0,0,0,64,2016,2016,5,7
0.0,3,6,0,0,1,0,0,0,1.0,576.2479010712963,50.0,0,0,34,2016,2016,7,8
1.0,4,6,0,0,4,0,0,0,5.0,486.4063468034368,35.0,0,1,178,2016,2016,5,10
1.0,3,6,0,0,5,0,0,0,5.0,577.5433136554443,46.0,0,0,163,2015,2015,4,10
0.0,3,6,0,0,5,0,0,0,5.0,549.8649752932581,53.0,0,0,178,2015,2016,10,4
2.0,3,6,0,0,12,0,0,0,12.0,612.2197381784796,27.0,0,0,456,2015,2016,5,8
1.0,2,22,0,0,3,0,0,0,3.0,625.6194133972778,44.0,0,0,144,2015,2016,10,3
0.0,6,6,0,0,2,0,0,0,2.0,536.3295126859737,25.0,0,0,65,2016,2016,7,9
2.0,4,12,0,0,4,0,0,0,6.0,532.0544183831076,42.0,0,0,186,2016,2016,6,12
0.0,3,6,0,0,3,0,0,0,3.0,576.2973773172547,26.0,0,0,114,2015,2015,4,8
3.0,0,6,0,7,1,0,0,0,8.0,588.6555455610842,40.0,0,1,338,2015,2016,5,4
1.0,3,6,0,0,0,3,0,0,3.0,520.4909281364668,27.0,0,1,159,2016,2016,4,9
5.0,2,6,0,8,0,4,0,0,12.0,625.6194133972778,36.0,0,0,433,2015,2016,8,11
0.0,4,6,0,0,2,0,0,0,2.0,649.8367453331134,51.0,0,0,78,2015,2016,12,2
0.0,3,6,0,0,0,3,0,0,3.0,611.1168235858707,24.0,0,1,132,2015,2015,7,11
0.0,3,6,0,0,5,0,0,0,5.0,612.2197381784796,43.0,0,0,168,2015,2016,11,5
2.0,5,6,0,0,13,0,0,0,13.0,677.4978576974895,55.0,0,0,471,2015,2016,6,10
2.0,6,22,0,0,6,0,0,0,5.0,568.1234134839351,23.0,0,0,163,2015,2016,10,3
0.0,4,6,0,0,5,0,0,0,5.0,534.9319709525679,38.0,0,0,165,2015,2016,11,4
1.0,4,7,0,0,5,0,0,0,3.0,634.3876080519926,34.0,0,0,123,2016,2016,2,6
0.0,6,26,0,0,4,0,0,0,2.0,634.1683529093362,27.0,0,0,82,2016,2016,5,8
1.0,3,6,0,0,3,0,0,0,6.0,595.4785482889718,58.0,0,0,279,2015,2016,6,4
0.0,2,26,0,4,0,3,0,0,5.0,606.0914194981237,32.0,0,0,182,2015,2016,7,1
0.0,4,6,0,0,1,0,0,0,0.0,549.6637244534774,41.0,0,1,30,2015,2015,10,11
0.0,4,6,0,0,4,0,0,0,4.0,519.0772672645381,22.0,0,0,128,2015,2015,7,11
1.0,3,6,0,0,1,0,0,0,0.0,576.5878472242539,34.0,0,0,8,2015,2015,3,4
0.0,6,38,0,0,2,0,0,0,2.0,470.1650349483844,31.0,0,1,72,2016,2016,9,11
1.0,3,22,0,0,0,0,0,0,0.0,498.1424767290047,58.0,0,0,24,2015,2015,3,4
4.0,3,6,0,15,9,0,0,0,17.0,516.0727466801483,28.0,0,0,608,2015,2016,3,11
5.0,6,14,0,2,19,0,0,0,21.0,583.1284368064047,54.0,0,0,671,2015,2016,2,12
0.0,5,12,0,1,0,0,0,0,1.0,592.7173663680736,34.0,1,0,61,2016,2016,3,5
0.0,2,6,0,0,2,0,0,0,1.0,571.2612163531361,30.0,0,1,63,2016,2016,2,4
1.0,4,6,0,0,6,0,0,0,5.0,470.7509922508909,24.0,0,1,177,2016,2016,3,9
2.0,1,22,0,0,4,0,0,0,4.0,454.81297194085136,42.0,0,0,118,2015,2016,11,3
1.0,3,12,0,0,4,0,0,0,4.0,637.3598373190181,61.0,0,0,414,2015,2016,4,6
0.0,6,7,0,0,3,0,0,0,3.0,495.00045131229433,29.0,1,0,88,2016,2016,6,9
1.0,3,6,0,1,8,0,0,0,8.0,576.8552584655729,23.0,0,0,247,2015,2016,10,6
1.0,5,12,0,3,3,0,0,0,5.0,568.1234134839351,28.0,0,0,292,2015,2016,4,1
3.0,3,22,0,0,6,0,0,0,5.0,498.1424767290047,58.0,0,0,182,2015,2015,3,9
0.0,6,6,1,0,0,4,0,0,5.0,542.6823738757209,28.0,0,0,164,2016,2016,5,10
1.0,0,6,0,0,8,0,0,0,7.0,667.3110883646683,45.0,0,0,240,2015,2016,12,7
0.0,3,6,0,0,2,0,0,0,2.0,503.4060323732977,30.0,0,1,92,2016,2016,3,6
0.0,3,6,0,0,1,0,0,0,1.0,635.1049918322037,55.0,0,0,57,2016,2016,10,12
0.0,3,6,0,0,2,0,0,0,2.0,585.9929698540457,25.0,0,1,87,2016,2016,4,7
3.0,0,6,0,0,9,0,0,0,7.0,596.1158411234079,35.0,0,0,280,2015,2016,11,8
0.0,1,12,0,0,3,0,0,0,3.0,537.3394626229477,29.0,0,0,111,2016,2016,3,6
0.0,3,42,0,0,0,4,0,0,2.0,601.9791121973982,24.0,0,0,70,2016,2016,3,6
1.0,3,7,0,0,6,0,0,0,6.0,588.5313149452869,25.0,0,0,188,2015,2016,9,4
1.0,2,6,0,0,5,0,0,0,3.0,566.6879829853025,26.0,0,0,107,2016,2016,1,5
0.0,0,6,0,0,3,2,0,0,4.0,578.9646830139126,23.0,0,0,131,2015,2016,9,2
1.0,6,7,0,0,0,0,0,0,2.0,619.6558545510832,29.0,0,0,66,2016,2016,5,7
0.0,4,22,0,0,1,0,0,0,1.0,608.9586782231262,29.0,1,0,52,2015,2015,10,12
0.0,4,6,0,0,0,1,0,0,1.0,608.9586782231262,25.0,1,0,57,2016,2016,10,12
2.0,0,6,0,0,8,0,0,0,7.0,533.4435157604206,51.0,0,0,343,2015,2016,11,10
0.0,0,6,0,0,5,0,0,0,3.0,667.3110883646683,45.0,0,0,118,2015,2016,12,3
1.0,5,6,0,0,8,0,0,0,7.0,531.0989519519172,44.0,0,0,231,2016,2016,4,11
0.0,4,38,0,0,1,0,0,0,1.0,612.2197381784796,29.0,0,0,40,2016,2016,3,4
1.0,4,26,0,0,3,0,0,0,2.0,516.0727466801483,34.0,0,0,76,2015,2015,3,5
1.0,4,6,0,0,3,0,0,0,3.0,612.2197381784796,35.0,0,0,405,2015,2016,8,10
0.0,4,6,0,3,0,0,0,0,2.0,561.8560937233443,31.0,0,0,70,2015,2015,9,12
0.0,2,12,0,0,2,0,0,0,1.0,527.6233643091334,63.0,0,0,51,2016,2016,8,10
2.0,3,6,0,0,5,0,0,0,6.0,601.6259140670437,24.0,1,0,203,2016,2016,4,11
1.0,3,12,0,0,5,0,0,0,4.0,642.9126751743167,52.0,0,0,145,2015,2016,12,4
1.0,4,6,0,0,2,0,0,0,3.0,550.8644656245278,37.0,1,0,381,2015,2016,9,10
1.0,6,12,0,2,4,0,0,0,5.0,538.8180608243008,32.0,1,0,159,2015,2016,11,4
0.0,3,6,0,0,5,0,0,0,5.0,643.8731864869187,54.0,0,1,162,2015,2015,6,11
1.0,3,7,0,0,3,0,0,0,3.0,555.0757367082472,21.0,0,0,258,2016,2016,1,10
1.0,4,6,0,0,3,0,0,0,3.0,630.7414283013221,37.0,0,0,294,2015,2016,11,8
8.0,3,12,0,0,14,0,0,0,11.0,547.4861259688289,31.0,0,0,361,2015,2016,8,8
0.0,6,12,0,0,4,0,0,0,3.0,465.2540168069679,52.0,0,1,93,2015,2015,8,11
3.0,3,6,0,0,10,0,0,0,10.0,473.1418891807138,43.0,0,0,310,2015,2016,11,9
2.0,3,6,0,5,0,0,0,0,5.0,609.6813930872381,27.0,0,0,210,2015,2016,10,5
5.0,3,6,0,0,17,0,0,0,17.0,500.0131488124408,19.0,0,0,528,2015,2016,5,10
2.0,3,42,0,0,0,6,0,0,5.0,601.9791121973982,24.0,0,0,219,2016,2016,3,11
0.0,4,6,0,0,1,0,0,0,1.0,590.3764062184953,32.0,0,0,58,2016,2016,2,4
1.0,4,12,0,7,0,0,0,0,6.0,620.1435953751275,34.0,0,0,351,2015,2016,11,10
1.0,2,6,0,0,4,0,0,0,4.0,596.1300672600125,56.0,0,0,143,2015,2016,10,3
0.0,3,6,0,0,4,0,0,0,3.0,474.88061122435937,48.0,0,1,98,2015,2015,8,11
4.0,2,12,0,0,9,0,0,0,7.0,610.7843076798471,34.0,0,0,250,2015,2016,9,5
2.0,6,12,0,16,0,4,0,0,9.0,565.9531583418427,30.0,0,0,280,2015,2016,11,8
0.0,2,22,0,3,0,0,0,0,2.0,578.9646830139126,49.0,0,0,89,2015,2016,12,3
1.0,4,38,0,0,2,0,0,0,3.0,543.6975348585247,46.0,0,0,318,2015,2016,11,10
1.0,0,6,0,0,1,2,0,0,3.0,625.6194133972778,32.0,0,0,123,2015,2016,12,4
1.0,6,14,0,0,8,0,0,0,8.0,583.8278024373817,26.0,1,0,251,2015,2016,11,7
0.0,0,6,0,0,2,0,0,0,2.0,606.3144265285348,26.0,0,0,72,2016,2016,2,4
2.0,3,6,0,0,4,0,0,0,4.0,587.1233242556367,41.0,1,0,232,2016,2016,3,11
0.0,6,14,0,0,1,0,0,0,1.0,553.4495341580798,41.0,1,0,33,2015,2015,6,7
2.0,5,6,0,0,0,9,0,0,9.0,634.3876080519926,34.0,0,0,371,2015,2016,5,6
2.0,4,6,0,0,8,0,0,0,8.0,571.2612163531361,34.0,0,0,254,2016,2016,2,10
1.0,3,38,0,0,2,0,0,0,3.0,643.8731864869187,62.0,0,0,120,2015,2016,9,1
1.0,3,22,0,0,3,0,0,0,3.0,588.5313149452869,39.0,0,0,109,2015,2016,12,3
2.0,0,6,0,1,6,0,0,0,7.0,579.8754054014169,32.0,0,0,237,2015,2015,5,12
0.0,3,25,0,0,1,0,0,0,1.0,553.3916599830255,31.0,0,0,45,2015,2015,5,7
1.0,3,6,0,0,4,0,0,0,4.0,579.3729213324838,23.0,1,0,128,2016,2016,4,8
0.0,3,25,0,0,0,0,0,0,0.0,603.0613445656762,27.0,1,0,20,2016,2016,7,8
1.0,3,6,0,0,1,0,0,0,0.0,636.4370701143151,51.0,0,0,28,2015,2015,3,4
0.0,2,12,0,0,4,0,0,0,3.0,547.267717022902,28.0,1,0,111,2016,2016,2,6
0.0,4,26,0,0,3,0,0,0,2.0,554.964086431812,52.0,0,0,93,2016,2016,2,5
1.0,3,6,0,0,3,0,0,0,6.0,627.0548438959104,31.0,0,0,196,2016,2016,3,10
1.0,4,7,0,0,0,4,0,0,4.0,630.8192477368675,23.0,0,0,136,2016,2016,5,10
0.0,3,6,0,0,1,0,0,0,1.0,600.5436816987657,45.0,0,1,36,2015,2015,11,12
0.0,1,12,0,0,1,0,0,0,0.0,480.94475434851125,28.0,0,0,23,2016,2016,7,8
0.0,1,12,0,0,1,0,0,0,1.0,649.8367453331134,51.0,0,0,40,2016,2016,5,7
1.0,5,6,0,0,5,0,0,0,5.0,595.9674313178906,26.0,0,0,176,2016,2016,1,7
0.0,2,12,0,0,4,0,0,0,3.0,459.52318176312286,52.0,0,0,98,2016,2016,7,10
3.0,3,6,0,0,9,1,0,0,10.0,550.2111248042348,25.0,0,0,305,2015,2016,10,8
1.0,4,6,0,0,3,0,0,0,3.0,513.7500105709005,47.0,0,0,137,2016,2016,4,8
1.0,6,6,0,0,2,0,0,0,3.0,612.2197381784796,48.0,0,0,170,2016,2016,3,9
2.0,3,26,0,0,0,4,0,0,4.0,573.2010771960628,39.0,1,0,169,2016,2016,4,9
2.0,6,6,0,1,3,1,0,0,6.0,572.6966468517686,24.0,0,0,283,2015,2016,6,3
3.0,3,6,0,0,17,0,0,0,14.0,483.2685439342358,39.0,0,0,439,2015,2016,3,6
0.0,3,17,0,0,2,0,0,0,1.0,542.4494691001673,47.0,0,0,51,2015,2015,7,8
2.0,3,6,0,0,6,0,0,0,5.0,578.9646830139126,60.0,0,0,186,2015,2015,5,11
0.0,2,12,0,0,0,1,0,0,0.0,597.3232248434088,27.0,0,0,2,2016,2016,5,5
0.0,3,6,0,0,0,0,0,0,0.0,643.8731864869187,55.0,0,0,16,2016,2016,4,4
3.0,6,26,0,0,3,7,0,0,12.0,588.5313149452869,25.0,0,0,466,2015,2016,7,10
1.0,6,7,0,0,6,0,0,0,9.0,557.289896760833,24.0,0,0,303,2015,2016,11,9
1.0,2,6,0,0,3,0,0,0,3.0,646.9827401563746,31.0,0,0,100,2016,2016,4,7
0.0,6,6,0,0,2,0,0,0,1.0,651.8450952630212,41.0,0,0,49,2016,2016,8,10
1.0,4,6,0,0,5,0,0,0,3.0,544.1299141537011,45.0,1,0,93,2015,2015,6,9
2.0,2,12,0,0,4,0,0,0,4.0,611.1168235858707,35.0,0,0,176,2015,2016,11,5
0.0,7,6,0,0,0,0,0,0,0.0,590.1522822772133,26.0,0,0,16,2015,2015,11,12
0.0,3,6,0,0,2,0,0,0,1.0,455.7684383720417,26.0,0,0,68,2016,2016,10,12
0.0,5,7,0,0,1,1,0,0,2.0,600.5436816987657,24.0,0,0,64,2016,2016,3,5
1.0,5,12,0,0,0,6,0,0,6.0,632.9521775533601,31.0,0,0,207,2015,2016,12,7
0.0,6,6,0,0,3,0,0,0,2.0,619.6558545510832,32.0,0,0,81,2016,2017,10,1
0.0,3,6,0,0,4,0,0,0,3.0,544.0576596849446,57.0,1,0,119,2015,2015,7,11
0.0,1,6,0,0,1,0,0,0,0.0,518.7086780149747,25.0,0,0,20,2016,2016,11,11
0.0,6,22,0,0,1,0,0,0,2.0,541.4552286673147,38.0,0,0,79,2015,2016,12,3
0.0,2,6,0,0,2,0,0,0,1.0,564.0324064405303,21.0,0,0,49,2016,2016,5,6
0.0,3,6,0,0,2,0,0,0,2.0,542.6599517022257,47.0,1,0,90,2016,2016,8,11
0.0,4,38,0,0,2,0,0,0,2.0,640.9281976341432,54.0,0,0,75,2016,2017,10,1
2.0,4,6,0,0,9,0,0,0,9.0,549.9945004103366,41.0,0,0,368,2015,2016,10,10
2.0,6,44,0,0,0,6,0,0,6.0,608.9586782231262,28.0,1,0,245,2016,2016,3,11
0.0,2,12,0,0,4,0,0,0,4.0,516.0219392780522,57.0,1,0,130,2016,2016,6,10
1.0,1,6,0,0,3,0,0,0,3.0,575.6446527175857,30.0,0,0,112,2015,2015,3,7
0.0,6,6,0,3,0,0,0,0,3.0,610.8876598963683,29.0,0,0,91,2015,2016,12,3
0.0,1,22,0,0,0,2,0,0,2.0,600.5436816987657,40.0,0,0,71,2016,2016,1,3
0.0,3,6,0,0,1,0,0,0,1.0,553.9203317333813,28.0,0,0,47,2015,2015,9,11
0.0,0,6,0,0,2,0,0,0,2.0,615.0826211832498,34.0,0,0,77,2015,2015,4,7
0.0,3,26,0,0,1,0,0,0,0.0,532.1934828379901,23.0,1,0,23,2015,2015,9,10
2.0,3,6,0,0,5,0,0,0,7.0,578.9646830139126,18.0,0,1,215,2015,2015,5,12
2.0,2,12,0,0,6,0,0,0,6.0,609.6813930872381,27.0,0,0,238,2016,2016,2,10
3.0,3,6,0,2,10,0,0,0,8.0,578.9646830139126,19.0,0,0,273,2015,2016,8,5
2.0,3,26,0,0,1,0,0,0,2.0,556.5111672068798,20.0,0,0,89,2015,2016,10,1
0.0,5,26,0,0,0,5,0,0,5.0,600.5436816987657,28.0,0,0,175,2015,2016,12,5
1.0,3,38,0,0,3,0,0,0,3.0,571.495172614438,51.0,0,0,100,2016,2016,2,5
1.0,4,12,0,0,0,7,0,0,7.0,505.90547119987775,36.0,0,0,226,2015,2016,10,6
0.0,2,6,0,0,3,0,0,0,3.0,582.8195181211313,31.0,0,0,96,2016,2016,3,6
1.0,5,6,0,0,6,0,0,0,5.0,512.9379331852056,32.0,0,0,309,2015,2016,8,6
1.0,6,38,0,0,4,0,0,0,5.0,473.4034443022292,35.0,1,0,187,2016,2016,5,11
1.0,3,6,0,0,1,0,0,0,3.0,615.275435199675,40.0,0,0,130,2015,2016,11,3
1.0,1,6,0,0,6,0,0,0,7.0,571.0401094248958,40.0,0,0,227,2016,2016,1,9
0.0,3,6,0,0,0,0,0,0,0.0,495.3246363509498,21.0,1,0,18,2016,2016,11,12
0.0,4,6,0,0,4,0,0,0,3.0,532.0544183831076,37.0,0,0,112,2016,2016,8,12
2.0,6,6,0,0,6,0,0,0,6.0,631.1126558881407,36.0,0,0,268,2015,2016,10,7
0.0,3,6,0,0,6,0,0,0,2.0,610.4908995285738,41.0,0,0,91,2016,2016,2,5
1.0,3,6,0,0,3,0,0,0,3.0,634.3876080519926,42.0,0,0,244,2015,2016,8,4
1.0,6,6,0,0,3,0,0,0,3.0,589.8618123702144,36.0,0,0,182,2015,2016,11,5
5.0,3,6,0,0,16,0,0,0,13.0,463.05755113520433,27.0,0,0,424,2015,2016,6,8
0.0,6,14,0,0,1,0,0,0,1.0,611.1168235858707,40.0,0,0,43,2015,2015,11,12
0.0,2,14,0,0,5,0,0,0,6.0,560.1647252705558,42.0,0,0,183,2016,2016,1,7
1.0,3,6,0,0,3,0,0,0,3.0,616.7108656983075,41.0,0,0,210,2015,2015,4,11
0.0,4,6,0,0,2,0,0,0,2.0,522.0756445736781,23.0,0,0,75,2016,2016,10,12
1.0,4,12,0,0,0,6,0,0,4.0,575.6446527175857,26.0,0,0,144,2015,2016,12,5
1.0,3,6,0,0,3,0,0,0,3.0,612.3230903950008,41.0,0,0,372,2015,2016,9,10
2.0,4,12,0,0,2,0,0,0,6.0,634.3876080519926,47.0,0,0,290,2015,2016,10,7
1.0,4,6,0,0,0,4,0,0,3.0,594.9496395863288,26.0,0,0,158,2016,2016,4,9
1.0,6,6,0,0,3,0,0,0,3.0,601.9791121973982,33.0,0,0,99,2015,2015,5,9
0.0,4,26,0,0,2,0,0,0,1.0,572.1250024782638,30.0,0,0,34,2016,2016,9,10
0.0,3,6,0,0,2,0,0,0,1.0,542.6823738757209,29.0,0,0,49,2016,2016,10,12
0.0,6,6,0,0,2,0,0,0,2.0,634.1683529093362,38.0,0,0,81,2016,2016,2,5
1.0,3,22,0,0,3,0,0,0,3.0,612.2197381784796,32.0,0,0,237,2015,2015,3,10
1.0,2,6,0,0,7,0,0,0,6.0,556.2717503189433,52.0,0,0,184,2015,2016,11,5
1.0,6,6,0,0,6,0,0,0,6.0,468.25680295297934,44.0,0,1,201,2016,2016,4,11
1.0,4,26,0,10,0,0,0,0,10.0,588.2262388482454,26.0,1,0,308,2015,2016,12,10
2.0,1,6,0,5,0,2,0,0,6.0,508.6888848560275,20.0,0,0,292,2015,2016,6,3
1.0,5,6,0,0,6,0,0,0,6.0,610.2103017898813,49.0,0,0,211,2016,2016,3,10
1.0,0,6,0,0,5,0,0,0,4.0,606.8257484066336,31.0,1,0,184,2015,2015,4,10
1.0,5,7,0,0,3,0,0,0,3.0,632.9521775533601,30.0,0,0,130,2016,2016,5,9
1.0,4,6,0,0,6,0,0,0,6.0,637.1133417621119,42.0,0,0,251,2016,2016,2,11
4.0,3,6,0,0,14,0,0,0,14.0,541.7794137059703,22.0,0,0,521,2015,2016,4,9
0.0,5,6,0,0,1,0,0,0,1.0,497.6625126615624,54.0,0,1,59,2016,2016,9,10
2.0,4,12,0,0,0,4,0,0,6.0,626.1964441332337,59.0,0,0,311,2015,2016,11,9
2.0,2,6,0,0,7,0,0,0,6.0,639.6499760002923,44.0,0,0,236,2016,2016,3,10
2.0,4,6,0,0,5,6,0,0,11.0,572.6966468517686,23.0,0,0,380,2015,2016,9,10
1.0,2,22,0,0,3,0,0,0,3.0,625.6194133972778,42.0,0,1,167,2015,2016,9,2
0.0,2,12,0,0,3,0,0,0,3.0,522.1502417985718,24.0,0,0,118,2016,2016,4,8
3.0,2,12,0,0,8,0,0,0,8.0,572.2820250977394,33.0,0,0,255,2016,2016,1,9
0.0,6,6,0,0,2,0,0,0,2.0,578.9646830139126,46.0,0,0,70,2015,2015,9,12
1.0,0,6,0,0,3,0,0,0,3.0,577.9856128671641,23.0,1,0,538,2015,2016,4,10
0.0,6,38,0,0,3,0,0,0,2.0,626.9514916793889,44.0,0,0,62,2015,2016,11,1
0.0,3,12,0,0,4,0,0,0,4.0,585.6878937570042,38.0,1,0,139,2016,2016,4,8
0.0,1,12,0,0,3,0,0,0,2.0,639.4927671355108,58.0,0,0,86,2016,2016,2,5
1.0,6,6,0,0,2,0,0,0,5.0,533.1877232708429,28.0,1,0,195,2015,2015,5,11
2.0,3,6,0,0,6,0,0,0,5.0,578.9646830139126,21.0,0,0,174,2015,2015,5,11
1.0,3,6,0,0,10,1,0,0,10.0,603.0613445656762,28.0,1,0,338,2015,2016,9,8
0.0,3,6,0,0,1,0,0,0,1.0,518.4048972504763,47.0,1,0,46,2016,2016,6,7
1.0,5,6,0,0,4,0,0,0,3.0,610.3941087217587,37.0,1,0,122,2015,2016,11,3
0.0,6,26,0,0,2,0,0,0,2.0,653.280525761654,28.0,0,0,72,2015,2015,4,7
0.0,6,6,0,0,1,0,0,0,1.0,607.646504810646,27.0,0,0,65,2015,2015,10,12
1.0,3,6,0,0,4,0,0,0,3.0,555.118875679229,33.0,0,0,139,2015,2015,4,8
0.0,3,6,0,0,0,0,0,0,0.0,625.6194133972778,46.0,0,0,3,2015,2015,12,12
1.0,4,6,0,0,0,0,0,0,1.0,496.7313412327612,40.0,0,0,43,2016,2016,9,11
0.0,3,6,0,0,1,0,0,0,1.0,585.2702549899334,35.0,1,0,57,2015,2015,10,12
1.0,3,6,0,0,3,0,0,0,3.0,570.2795385061817,38.0,0,0,120,2016,2016,3,7
1.0,4,12,0,9,1,0,0,0,6.0,505.7892554630828,27.0,1,0,205,2016,2016,3,10
0.0,6,6,0,0,2,0,0,0,2.0,612.2197381784796,24.0,0,0,82,2015,2016,12,3
1.0,3,6,0,0,3,0,0,0,3.0,500.7859028484054,41.0,0,0,120,2016,2016,6,10
1.0,3,12,0,0,3,0,0,0,3.0,578.9646830139126,28.0,0,0,483,2015,2016,6,10
0.0,3,12,0,0,0,2,0,0,2.0,576.5501823685315,23.0,1,0,74,2015,2015,8,10
5.0,0,6,0,0,12,0,0,0,8.0,606.8257484066336,31.0,1,0,360,2015,2016,4,4
0.0,3,17,0,0,2,0,0,0,2.0,600.5436816987657,26.0,0,0,80,2015,2015,9,12
0.0,4,22,0,0,1,0,0,0,1.0,571.2612163531361,24.0,0,0,30,2015,2015,10,11
0.0,3,6,0,0,3,0,0,0,4.0,591.281935869441,39.0,1,1,123,2016,2016,2,6
0.0,3,6,0,0,1,0,0,0,0.0,590.3764062184953,26.0,0,1,10,2016,2016,10,10
0.0,3,25,0,0,0,0,0,0,0.0,545.0345376337193,26.0,0,0,21,2015,2015,9,10
0.0,0,6,0,0,1,0,0,0,0.0,603.0613445656762,34.0,1,0,16,2016,2016,10,10
0.0,2,12,0,0,0,1,0,0,0.0,601.6259140670437,29.0,1,0,19,2016,2016,1,1
0.0,5,38,0,0,1,0,0,0,0.0,541.4552286673147,24.0,0,0,25,2016,2016,11,12
2.0,4,16,0,0,8,0,0,0,8.0,591.3596659972143,24.0,0,0,279,2015,2015,3,12
8.0,2,26,0,0,18,0,0,0,16.0,572.6966468517686,26.0,0,0,502,2015,2016,2,7
0.0,3,6,0,0,6,0,0,0,5.0,542.6823738757209,30.0,0,0,160,2016,2016,6,11
0.0,2,12,2,0,0,0,0,0,1.0,632.9521775533601,32.0,0,0,59,2016,2016,5,7
0.0,6,6,0,0,1,0,0,0,0.0,518.7580953808307,29.0,0,1,19,2015,2016,12,1
0.0,6,26,0,0,0,1,0,0,0.0,520.7227749410312,26.0,0,0,28,2016,2016,9,10
0.0,3,6,0,0,2,0,0,0,2.0,612.3230903950008,28.0,0,0,65,2015,2015,6,8
0.0,3,38,0,0,0,0,0,0,1.0,576.5501823685315,27.0,1,0,65,2016,2016,10,12
0.0,6,6,0,0,0,1,0,0,0.0,615.275435199675,29.0,0,0,29,2016,2016,2,3
0.0,4,6,0,0,2,0,0,0,2.0,566.6879829853025,39.0,0,0,86,2016,2016,6,9
2.0,6,7,0,0,0,6,0,0,6.0,611.1168235858707,27.0,0,0,182,2016,2016,4,10
1.0,3,14,0,0,6,0,0,0,6.0,612.7486468811226,64.0,0,0,247,2015,2015,4,12
1.0,2,6,0,0,10,0,0,0,9.0,550.2353688269822,25.0,0,0,278,2015,2016,10,7
2.0,4,6,0,0,2,4,0,0,6.0,550.2111248042348,41.0,0,0,190,2016,2016,4,10
1.0,0,6,0,0,3,0,0,0,3.0,612.3230903950008,28.0,0,0,211,2015,2016,9,3
1.0,1,26,0,0,3,0,0,0,3.0,516.3671984510079,28.0,0,0,237,2015,2016,8,4
2.0,5,6,0,0,3,1,0,0,3.0,431.7749390418077,39.0,1,1,399,2015,2016,11,12
4.0,3,12,0,6,6,0,0,0,9.0,616.7108656983075,31.0,0,0,300,2015,2016,10,8
4.0,0,6,0,0,13,0,0,0,14.0,550.2353688269822,29.0,0,0,446,2015,2016,3,6
2.0,2,6,0,2,0,4,0,0,6.0,566.6879829853025,25.0,0,0,314,2015,2016,12,10
1.0,7,7,0,0,8,0,0,0,8.0,552.9648653021911,45.0,0,0,249,2015,2016,12,8
1.0,3,25,0,0,8,0,0,0,7.0,513.2621182238612,22.0,0,0,301,2015,2016,3,1
